image,hypothesis_text,gold_label,weight
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3469609037.jpg,The kid is in a skateboarding competition,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2922807898.jpg,A large yellow dog jumps up to catch a toy,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2922807898.jpg,A small white dog sleeps in its owners lap,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2922807898.jpg,"The white, pitbull puppy caught the pink floppy Frisbee in its mouth after jumping with all four feet from the ground",1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3135826945.jpg,A person and small child have a book,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3135826945.jpg,Two people are watching tv,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3135826945.jpg,A mother explains where babies come from to her son,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1053116826.jpg,Two children are outside,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1053116826.jpg,Two children are playing tag in the park,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1053116826.jpg,A brother and sister are playing in the grass,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2384401298.jpg,The animal is running near the water,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2384401298.jpg,Two cats play next to the water,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2384401298.jpg,The dogs are about to jump in the lake,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/410422753.jpg,The dog is playing outside,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/410422753.jpg,Nothing is running,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/410422753.jpg,A huge animal running,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3367399.jpg,A man is refuelling his car,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3367399.jpg,The man pours gasoline on the tree,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3367399.jpg,The man is putting a gallon of gasoline in his car,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4689487867.jpg,The man in the vest and sunglasses looking at cards at the stand has buttons on his hat,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4689487867.jpg,House robber trying to sell his wares,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4689487867.jpg,A man shopping for groceries wearing a black vest and maroon shirt,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/86112875.jpg,A person is indoors,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/86112875.jpg,One man works at a table with cigar tubes,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/86112875.jpg,A mother and her sister work on a wooden swingset,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6420396169.jpg,A boy is indoors,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6420396169.jpg,A boy is swimming in a lake,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6420396169.jpg,A small boy dislikes the candy,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4465093007.jpg,a man can shout,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4465093007.jpg,The man is upset at the game,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4465093007.jpg,a man is excited that is is winning the scrabble game,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/7129695767.jpg,A man is climbing a mountain,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/7129695767.jpg,The weather is cloudy and raining,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/7129695767.jpg,A woman climbs up a cliff after falling,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4024098174.jpg,This man is wearing safety gear while skiing,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4024098174.jpg,A person sits in a sauna,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4024098174.jpg,A black man on a ski slope!,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6927848734.jpg,A man is driving from on location to another,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6927848734.jpg,A man isdriving a left hand drive car,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6927848734.jpg,The man is a cab driver just finishing his shift as darkness falls on London,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3307563498.jpg,The child is climbing a chain bridge,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3307563498.jpg,The child is walking on hot coals,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3307563498.jpg,A child is climbing over a chain to row a boat,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3724946689.jpg,Some people are riding on a pirate ship,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3724946689.jpg,A group of old men enjoy a fair ride,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3724946689.jpg,field trip to disneyland,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5138003138.jpg,A woman is playing volleyball,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5138003138.jpg,the girls is five,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5138003138.jpg,The girl wins the game for her team,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/558338473.jpg,Two men are doing martial arts,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/558338473.jpg,Two men wearing green jumpsuits watch television,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/558338473.jpg,They are great at sports,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3399944164.jpg,The people are taking pictures,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3399944164.jpg,The man and woman are raking leaves,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3399944164.jpg,The couple is taking provocative photos,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6839984356.jpg,An Asian person is holding a skateboard,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6839984356.jpg,The man is 92,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6839984356.jpg,A young asian hurt himself skateboarding,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2646540383.jpg,The boy is near water,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2646540383.jpg,The boys swimsuit is red,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2646540383.jpg,the person is having fun,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4940658755.jpg,There is an elderly person in front of a store,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4940658755.jpg,A bald man stands next to some rocks,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4940658755.jpg,An elderly man is waiting for the store to open,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4770473055.jpg,He is wearing a uniform,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4770473055.jpg,The man is holding a saxophone,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4770473055.jpg,A man is performing in a parade,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2602279427.jpg,A person is walking,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2602279427.jpg,A dog plays with a pig in some mud,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2602279427.jpg,A woman is cooking in a yellow apron while watching her children sit down at the table,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1733853950.jpg,Some people are outside,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1733853950.jpg,A couple are walking through the park,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1733853950.jpg,men doing business deal,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2335428699.jpg,Four children are bouncing together on a trampoline,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2335428699.jpg,Kids are playing baseball,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2335428699.jpg,Children are excited to play after a long snowstorm finally ends,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2908493594.jpg,The person is sprawled on the park bench,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2908493594.jpg,The man is playing Frisbee in the park,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2908493594.jpg,A person sleeping after a long night of partying,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4726677489.jpg,Three people are walking together,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4726677489.jpg,People are sitting down,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4726677489.jpg,People walking to a parade,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3597715122.jpg,A group waits in line,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3597715122.jpg,A group cuts through the line and robs a ice cream stand,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3597715122.jpg,people were outside the store on tuesday,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3050606344.jpg,A man is outside,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3050606344.jpg,The man is kayaking on a calm river,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3050606344.jpg,A man is riding in a small boat on a lake,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/455714074.jpg,A family is eating dinner,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/455714074.jpg,The people are driving home from work,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/455714074.jpg,A family is having breakfast together,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3024022266.jpg,A kid rides some waves on a nice day,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3024022266.jpg,the boy is on the moon,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3024022266.jpg,A young guy on vacation,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2298661279.jpg,A child was outside,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2298661279.jpg,The boy is getting on a plane,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2298661279.jpg,The pants are comfortable,1,1.0
